-77.1179932	38.883493
-121.9476795	37.3230145
-85.6811906	43.0135927
-78.7853533	35.7319054
-87.9160939	43.1106556
-74.636873	40.900274
-71.3698119	42.9173897
-118.2594615	34.0507015
-121.9342903	37.2930424
-74.0123851	40.7072227
-73.9800242	40.7542123
-111.9306168	33.6205078
-84.193218	33.848056
-121.9355476	37.4681688
-73.956082	40.712271
-81.2027279	28.570774
-96.6499884	33.1712979
-121.9743887	37.5071668
-95.770946	29.757746
-73.976929	40.756375
-74.3424607	40.5047459
-88.201265	41.796894
-120.667638	35.2841809
-74.051919	40.834124
-74.0455794	40.87907
-79.3810885	33.3568886
-74.0118811	40.7042543
-89.4837364	40.602948
-122.2902714	47.817846
-89.3341559	43.204822
-113.558011	37.0370909
-73.2317383	41.1645047
-85.5793993	42.3101962
-85.5790391	42.3097482
-122.400534	37.7871885
-117.705651	33.663429
-74.0108765	40.7052927
-121.9766085	37.4213638
-117.2476631	33.1308038
-121.8836728	37.3933939
-73.97535	40.7516269
-122.1611158	37.4440259
-84.0792127	33.9912841
-87.8763457	42.1638268
-71.0576875	42.3556101
-74.612345	40.3558251
-71.3530196	42.2859011
-71.3478414	42.2846814
-121.8961047	37.3902956
-117.8474898	34.0086399
-71.2054216	42.3586082
-74.157854	40.419946
-117.855889	33.817877
-72.5463816	42.3636629
-85.9948396	41.7011885
-102.1533952	32.0247013
-89.228504	35.602247
-80.710916	35.11889
-80.3921954	34.7549258
-71.1256597	41.6806745
-73.9758933	40.7551855
-73.963676	40.909666
-74.1441167	40.6926264
-85.784817	38.215411
-74.2384484	40.7046133
-96.830311	33.102602
-118.4184068	34.0325958
-80.2623266	26.1184263
-81.419737	28.675443
-77.4096647	37.532942
-77.409983	39.0279
-84.121206	33.955252
-79.711836	40.6683329
-72.734924	41.881985
-88.117336	42.999723
-75.0916833	40.1843165
-80.4233212	37.8214794
-78.6783186	35.7728234
-83.274449	42.705974
-95.5585786	29.7241203
-89.1360734	35.7852334
-79.5767066	40.240348
-79.5411497	40.1489607
-79.8639009	40.4318586
-118.2609331	33.8092861
-122.0654497	37.8978495
-121.932616	37.350864
-117.3452643	33.162302
-122.2691568	38.222371
-94.6763412	38.9304576
-95.8948672	36.7298385
-96.9434434	32.8710977
-90.2564219	38.6883083
-92.1527385	38.5972694
-88.4465404	44.2691894
-88.098725	41.6753
-81.4678313	41.6119484
-82.9503359	40.141247
-74.4803194	40.4592759
-74.59687	40.361122
-77.0330766	38.8969952
-81.1111991	37.1087594
-78.9211898	36.6761684
-77.6416458	35.8025699
-78.805232	35.7285899
-79.785451	34.242503
-81.351822	28.777109
-80.3015207	25.9766722
-80.31654	25.684288
-80.284457	26.284209
-95.608741	29.647375
-122.3573306	47.2625107
-121.2143356	45.6233103
-70.1867227	43.8006208
-73.822177	42.75745
-95.131341	29.708675
-118.5019119	34.2583202
-122.6739481	45.4887683
-90.3562134	31.9886743
-73.4186284	41.4111242
-73.4212336	41.1847019
-90.9980747	30.3258164
-84.7131624	38.0592309
-122.4008081	37.791431
-82.98732	40.195993
-104.8865954	39.5996044
-83.423027	42.331439
-122.3915447	37.7794817
-83.233695	42.465956
-84.1827097	37.1405117
-86.424434	36.377575
-97.0194713	32.923615
-73.9737747	40.7598045
-95.5625202	29.7786179
-77.3382905	38.8575888
-118.1459645	33.8073754
-97.5397415	40.868227
-97.531438	37.78649
-90.570321	38.652135
-103.3699052	34.1688931
-98.8746661	41.0219865
-90.1785816	38.6816538
-87.725456	37.907129
-75.1695506	39.9535704
-73.9751976	40.7624543
-81.2446387	28.7751618
-84.44	33.64
-118.3531626	34.1955111
-83.6499008	32.7022947
-78.8003144	35.8706968
-81.2446387	28.7751618
-73.9731882	40.7604954
-70.2547199	43.6548599
-73.7904687	42.6821153
-122.2202335	37.423427
-71.2789469	42.4053112
-89.668698	44.7911829
-77.4246758	38.9535386
-73.9787503	40.7513403
-87.6333337	41.8778959
-94.5874212	39.039007
-117.8620698	34.011406
-80.202656	36.098177
-97.7263926	30.400771
-73.251898	40.723722
-97.088232	33.0117959
-122.112579	37.404486
-121.992462	37.3864539
-74.3813706	40.5303209
-77.3592746	38.9590083
-84.3890732	33.7770885
-112.0116201	33.5107066
-118.386921	33.9027004
-121.5070773	38.5737059
-117.1575487	32.7752055
-104.9988706	39.7499021
-72.6738837	41.7654619
-75.5132086	39.7766165
-77.038536	38.900468
-80.2814364	25.7833635
-84.2464166	30.4265698
-87.6306113	41.8847775
-86.1571994	39.769039
-94.6734365	38.9293128
-71.0826223	42.3484574
-83.244309	42.4779189
-93.2676713	44.9749275
-90.1895247	38.6276226
-74.4252166	40.7845349
-74.4112946	40.6965119
-73.9789147	40.7630255
-78.6394615	35.7743899
-84.5089054	39.1002259
-81.6921916	41.4999723
-83.0067229	39.967295
-75.1735616	39.953968
-80.0363382	40.423061
-97.7899593	30.2609407
-96.9378837	32.8704537
-95.3657714	29.7535357
-122.335163	47.615708
-87.911561	43.0418479
-122.399372	37.7886963
-121.8892744	37.3339019
-82.656659	27.892665
-93.431681	37.5979247
-73.759615	42.655357
-80.8433755	35.2249224
-81.0356751	34.0047881
-95.6495024	29.7885137
-96.9378837	32.8704537
-98.613384	29.5456094
-98.6187007	29.4572663
-77.1052466	38.87386
-121.9977283	37.3799437
-117.2610771	32.9927728
-115.051696	36.05694
-91.3370151	41.6567168
-87.6357277	41.8860664
-96.9352282	32.8693256
-82.398984	27.798409
-91.3370151	41.6567168
ZERO_RESULTS
-89.3985283	40.6331249
-114.8345117	35.9782216
-99.389511	35.4402782
ZERO_RESULTS
-100.929317	48.0561196
-96.8445196	33.018361
-82.3525443	34.8570546
-122.022876	37.295251
-122.1605294	37.4386254
-122.010816	37.40747
-75.3323368	40.1960393
-76.671135	39.218379
-121.873184	37.206496
-122.3140728	37.551759
-70.8742313	42.2280987
-122.3471721	47.6274343
-75.1492312	39.9473616
-73.5340668	41.0519832
-73.9836468	40.7559068
-71.0581806	42.3560862
-122.3985221	37.7908101
-118.2594615	34.0507015
-104.9908447	39.7494259
-87.6403889	41.8802448
-74.0333008	40.716651
-96.9396233	32.8658441
-82.5309948	27.9489698
-117.1359498	32.7751878
-80.044194	37.287888
-87.8560149	42.0729002
-75.6499025	41.3879567
-87.6237183	41.8879004
-74.096115	40.3398066
-73.8216616	42.7554872
-93.7451184	41.6538453
-78.6066262	35.8225431
-119.801888	36.807921
-96.1400977	41.2195602
-101.8641958	35.1906288
-93.462839	44.9800273
-117.2807108	47.6588458
-83.959725	33.8958347
-122.3327557	47.6114473
-93.4159169	44.8669414
-81.6935155	41.4972008
-84.2700786	34.0603291
-77.0243887	38.8977132
-72.8558216	41.3948618
-80.3144677	25.6849575
-75.1505395	39.9472149
-121.8934313	37.3288039
-80.3381248	25.808264
-117.7495122	33.6610343
-97.3396579	31.1006456
-85.0758315	38.7284836
-88.2851699	41.448512
-117.3748067	34.0274438
-83.6379846	34.180662
-76.5454139	40.027385
-74.416457	40.5581304
-71.0835901	42.3626496
-122.252722	47.92728
-74.0924859	40.819893
-83.437693	42.50026
-95.610236	29.782038
-73.7705598	40.6579898
-118.2754089	33.8742087
-122.7531657	45.4127579
-80.1128586	40.6959028
-95.5697414	29.7281924
-77.6006367	37.4985536
-73.5873639	44.9633714
-81.195322	41.542368
-111.7692071	32.9468925
-80.9473034	35.0963855
-104.889195	39.6224585
-122.4207056	37.6282228
-73.97535	40.7516269
-71.0408624	42.3517272
-87.6370993	41.879025
-84.3383157	33.9294416
-95.5126825	43.62534
-118.0110843	33.7989468
-73.9810495	40.7539609
-95.4620914	29.760864
-112.1026302	33.5744615
-80.2548171	25.7522593
-93.414943	44.8831164
-74.4491729	40.8726857
-80.370118	26.082173
-74.5625489	40.9055081
-83.7325327	42.2246288
-74.9590651	40.0194086
-122.7165794	45.420384
-81.2545251	35.473745
-80.836954	35.336153
-84.2547299	33.9415477
-122.0729211	38.2339929
-71.699313	42.261803
-96.8623241	32.8041594
-74.9821336	40.0237985
-94.6140446	39.170217
-84.3639819	39.270281
-81.175316	35.4679377
-122.388425	37.669887
-75.0286214	39.9349159
-95.6414238	29.7815495
-95.6086513	29.7828655
-91.1039413	29.6549233
-92.000674	30.197783
-90.2084449	29.1401282
-117.7377212	33.6384486
-85.910831	41.728338
-83.1327332	40.115674
-77.3590179	38.9587877
-77.402252	38.952936
-71.0658474	42.5012734
-77.3578199	38.9560175
-71.1908167	42.1767335
-84.208212	39.74654
-94.7225793	32.5111058
-95.0858299	29.7003745
-88.067959	43.0944519
-149.871825	61.168493
18.704368	60.0369042
-151.322145	60.586951
-148.3495937	70.2533244
-104.8645265	39.7703392
-73.626177	41.023348
-73.4466218	41.3875468
-75.782045	39.602917
-82.0548671	33.4228336
-86.076018	39.657958
-85.604498	38.134638
-90.940102	30.205428
